date,lotto,type
2024-02-01,228155,"prize_5th"
2024-02-01,295214,"prize_5th"
2024-02-01,415333,"prize_5th"
2024-02-01,612248,"prize_5th"
2024-02-01,689244,"prize_5th"
2024-02-01,753839,"prize_5th"
2024-02-01,806005,"prize_5th"
2024-02-01,883034,"prize_5th"
2024-02-01,068966,"prize_5th"
2024-02-01,138365,"prize_5th"
2024-02-01,235734,"prize_5th"
2024-02-01,300996,"prize_5th"
2024-02-01,428102,"prize_5th"
2024-02-01,615358,"prize_5th"
2024-02-01,697599,"prize_5th"
2024-02-01,757312,"prize_5th"
2024-02-01,806863,"prize_5th"
2024-02-01,896872,"prize_5th"
2024-02-01,077800,"prize_5th"
2024-02-01,146086,"prize_5th"
2024-02-01,237210,"prize_5th"
2024-02-01,318668,"prize_5th"
2024-02-01,428347,"prize_5th"
2024-02-01,628800,"prize_5th"
2024-02-01,707558,"prize_5th"
2024-02-01,762505,"prize_5th"
2024-02-01,816255,"prize_5th"
2024-02-01,901032,"prize_5th"
2024-02-01,102461,"prize_5th"
2024-02-01,157589,"prize_5th"
2024-02-01,253134,"prize_5th"
2024-02-01,323652,"prize_5th"
2024-02-01,486337,"prize_5th"
2024-02-01,628966,"prize_5th"
2024-02-01,709475,"prize_5th"
2024-02-01,763491,"prize_5th"
2024-02-01,821585,"prize_5th"
2024-02-01,903203,"prize_5th"
2024-02-01,102554,"prize_5th"
2024-02-01,175489,"prize_5th"
2024-02-01,253246,"prize_5th"
2024-02-01,330957,"prize_5th"
2024-02-01,506213,"prize_5th"
2024-02-01,638807,"prize_5th"
2024-02-01,712435,"prize_5th"
2024-02-01,782185,"prize_5th"
2024-02-01,827213,"prize_5th"
2024-02-01,949607,"prize_5th"
2024-02-01,105442,"prize_5th"
2024-02-01,179712,"prize_5th"
2024-02-01,260793,"prize_5th"
2024-02-01,337451,"prize_5th"
2024-02-01,524558,"prize_5th"
2024-02-01,645693,"prize_5th"
2024-02-01,736618,"prize_5th"
2024-02-01,787397,"prize_5th"
2024-02-01,831270,"prize_5th"
2024-02-01,953743,"prize_5th"
2024-02-01,112169,"prize_5th"
2024-02-01,183946,"prize_5th"
2024-02-01,273458,"prize_5th"
2024-02-01,347262,"prize_5th"
2024-02-01,534711,"prize_5th"
2024-02-01,645769,"prize_5th"
2024-02-01,740915,"prize_5th"
2024-02-01,788018,"prize_5th"
2024-02-01,835260,"prize_5th"
2024-02-01,960133,"prize_5th"
2024-02-01,121357,"prize_5th"
2024-02-01,226283,"prize_5th"
2024-02-01,277134,"prize_5th"
2024-02-01,371062,"prize_5th"
2024-02-01,550513,"prize_5th"
2024-02-01,673741,"prize_5th"
2024-02-01,742620,"prize_5th"
2024-02-01,791261,"prize_5th"
2024-02-01,850809,"prize_5th"
2024-02-01,962169,"prize_5th"
2024-02-01,133415,"prize_5th"
2024-02-01,227677,"prize_5th"
2024-02-01,286895,"prize_5th"
2024-02-01,374634,"prize_5th"
2024-02-01,573490,"prize_5th"
2024-02-01,674744,"prize_5th"
2024-02-01,743328,"prize_5th"
2024-02-01,792696,"prize_5th"
2024-02-01,860217,"prize_5th"
2024-02-01,976303,"prize_5th"
2024-02-01,134084,"prize_5th"
2024-02-01,227701,"prize_5th"
2024-02-01,292246,"prize_5th"
2024-02-01,400000,"prize_5th"
2024-02-01,610485,"prize_5th"
2024-02-01,675167,"prize_5th"
2024-02-01,746170,"prize_5th"
2024-02-01,803654,"prize_5th"
2024-02-01,876294,"prize_5th"
2024-02-01,990230,"prize_5th"
2024-01-17,105979,"prize_1st"
2024-01-17,61,"prize_2digits"
2024-01-17,429,"prize_pre_3digit"
2024-01-17,931,"prize_pre_3digit"
2024-01-17,196,"prize_sub_3digits"
2024-01-17,635,"prize_sub_3digits"
2024-01-17,105978,"nearby_1st"
2024-01-17,105980,"nearby_1st"
2024-01-17,366635,"prize_2nd"
2024-01-17,384901,"prize_2nd"
2024-01-17,451046,"prize_2nd"
2024-01-17,737099,"prize_2nd"
2024-01-17,895860,"prize_2nd"
2024-01-17,256000,"prize_3rd"
2024-01-17,331010,"prize_3rd"
2024-01-17,393560,"prize_3rd"
2024-01-17,462981,"prize_3rd"
2024-01-17,603376,"prize_3rd"
2024-01-17,877689,"prize_3rd"
2024-01-17,908654,"prize_3rd"
2024-01-17,917144,"prize_3rd"
2024-01-17,926853,"prize_3rd"
2024-01-17,952140,"prize_3rd"
2024-01-17,001849,"prize_4th"
2024-01-17,145829,"prize_4th"
2024-01-17,221194,"prize_4th"
2024-01-17,348659,"prize_4th"
2024-01-17,443034,"prize_4th"
2024-01-17,521485,"prize_4th"
2024-01-17,566915,"prize_4th"
2024-01-17,630677,"prize_4th"
2024-01-17,709231,"prize_4th"
2024-01-17,855710,"prize_4th"
2024-01-17,072938,"prize_4th"
2024-01-17,164205,"prize_4th"
2024-01-17,264439,"prize_4th"
2024-01-17,378701,"prize_4th"
2024-01-17,444350,"prize_4th"
2024-01-17,523776,"prize_4th"
2024-01-17,570088,"prize_4th"
2024-01-17,647513,"prize_4th"
2024-01-17,740408,"prize_4th"
2024-01-17,951812,"prize_4th"
2024-01-17,102563,"prize_4th"
2024-01-17,173399,"prize_4th"
2024-01-17,279938,"prize_4th"
2024-01-17,407444,"prize_4th"
2024-01-17,459593,"prize_4th"
2024-01-17,528301,"prize_4th"
2024-01-17,589723,"prize_4th"
2024-01-17,658531,"prize_4th"
2024-01-17,767293,"prize_4th"
2024-01-17,979504,"prize_4th"
2024-01-17,123701,"prize_4th"
2024-01-17,190307,"prize_4th"
2024-01-17,302768,"prize_4th"
2024-01-17,437931,"prize_4th"
2024-01-17,482266,"prize_4th"
2024-01-17,533695,"prize_4th"
2024-01-17,622322,"prize_4th"
2024-01-17,688507,"prize_4th"
2024-01-17,775974,"prize_4th"
2024-01-17,982583,"prize_4th"
2024-01-17,136850,"prize_4th"
2024-01-17,198599,"prize_4th"
2024-01-17,339746,"prize_4th"
2024-01-17,438929,"prize_4th"
2024-01-17,490771,"prize_4th"
2024-01-17,540216,"prize_4th"
2024-01-17,629599,"prize_4th"
2024-01-17,695472,"prize_4th"
2024-01-17,799973,"prize_4th"
2024-01-17,985733,"prize_4th"
2024-01-17,011521,"prize_5th"
2024-01-17,143041,"prize_5th"
2024-01-17,213367,"prize_5th"
2024-01-17,325784,"prize_5th"
2024-01-17,406083,"prize_5th"
2024-01-17,463597,"prize_5th"
2024-01-17,571897,"prize_5th"
2024-01-17,672750,"prize_5th"
2024-01-17,785107,"prize_5th"
2024-01-17,912899,"prize_5th"
2024-01-17,014538,"prize_5th"
2024-01-17,143813,"prize_5th"
2024-01-17,220113,"prize_5th"
2024-01-17,332490,"prize_5th"
2024-01-17,411270,"prize_5th"
2024-01-17,469825,"prize_5th"
2024-01-17,595376,"prize_5th"
2024-01-17,674409,"prize_5th"
2024-01-17,826878,"prize_5th"
2024-01-17,913993,"prize_5th"
2024-01-17,060316,"prize_5th"
2024-01-17,145712,"prize_5th"
2024-01-17,242064,"prize_5th"
2024-01-17,339085,"prize_5th"
2024-01-17,415321,"prize_5th"
2024-01-17,471314,"prize_5th"
2024-01-17,598601,"prize_5th"
2024-01-17,715440,"prize_5th"
2024-01-17,847103,"prize_5th"
2024-01-17,927603,"prize_5th"
2024-01-17,075712,"prize_5th"
2024-01-17,160195,"prize_5th"
2024-01-17,242354,"prize_5th"
2024-01-17,340948,"prize_5th"
2024-01-17,434154,"prize_5th"
2024-01-17,478465,"prize_5th"
2024-01-17,611311,"prize_5th"
2024-01-17,717769,"prize_5th"
2024-01-17,853126,"prize_5th"
2024-01-17,928876,"prize_5th"
2024-01-17,079252,"prize_5th"
2024-01-17,160293,"prize_5th"
2024-01-17,244844,"prize_5th"
2024-01-17,354916,"prize_5th"
2024-01-17,434879,"prize_5th"
2024-01-17,482894,"prize_5th"
2024-01-17,617292,"prize_5th"
2024-01-17,733377,"prize_5th"
2024-01-17,870233,"prize_5th"
2024-01-17,968177,"prize_5th"
2024-01-17,079858,"prize_5th"
2024-01-17,160472,"prize_5th"
2024-01-17,254223,"prize_5th"
2024-01-17,357344,"prize_5th"
2024-01-17,437043,"prize_5th"
2024-01-17,504395,"prize_5th"
2024-01-17,626084,"prize_5th"
2024-01-17,759958,"prize_5th"
2024-01-17,870954,"prize_5th"
2024-01-17,972651,"prize_5th"
2024-01-17,106271,"prize_5th"
2024-01-17,183238,"prize_5th"
2024-01-17,266848,"prize_5th"
2024-01-17,379748,"prize_5th"
2024-01-17,452892,"prize_5th"
2024-01-17,530065,"prize_5th"
2024-01-17,637039,"prize_5th"
2024-01-17,761352,"prize_5th"
2024-01-17,871312,"prize_5th"
2024-01-17,974701,"prize_5th"
2024-01-17,107539,"prize_5th"
2024-01-17,191447,"prize_5th"
2024-01-17,274002,"prize_5th"
2024-01-17,391922,"prize_5th"
2024-01-17,453016,"prize_5th"
2024-01-17,552810,"prize_5th"
2024-01-17,642119,"prize_5th"
2024-01-17,764829,"prize_5th"
2024-01-17,872778,"prize_5th"
2024-01-17,978944,"prize_5th"
2024-01-17,108601,"prize_5th"
2024-01-17,195006,"prize_5th"
2024-01-17,277544,"prize_5th"
2024-01-17,393639,"prize_5th"
2024-01-17,455566,"prize_5th"
2024-01-17,561075,"prize_5th"
2024-01-17,647068,"prize_5th"
2024-01-17,775404,"prize_5th"
2024-01-17,908319,"prize_5th"
2024-01-17,987077,"prize_5th"
2024-01-17,128632,"prize_5th"
2024-01-17,195687,"prize_5th"
2024-01-17,318163,"prize_5th"
2024-01-17,403314,"prize_5th"
2024-01-17,456707,"prize_5th"
2024-01-17,568641,"prize_5th"
2024-01-17,656085,"prize_5th"
2024-01-17,782471,"prize_5th"
2024-01-17,908990,"prize_5th"
2024-01-17,999690,"prize_5th"
2023-12-30,625544,"prize_1st"
2023-12-30,89,"prize_2digits"
2023-12-30,600,"prize_pre_3digit"
2023-12-30,648,"prize_pre_3digit"
2023-12-30,882,"prize_sub_3digits"
2023-12-30,456,"prize_sub_3digits"
2023-12-30,625543,"nearby_1st"
2023-12-30,625545,"nearby_1st"
2023-12-30,022784,"prize_2nd"
2023-12-30,347586,"prize_2nd"
2023-12-30,937983,"prize_2nd"
2023-12-30,986207,"prize_2nd"
2023-12-30,997718,"prize_2nd"
2023-12-30,096489,"prize_3rd"
2023-12-30,109948,"prize_3rd"
2023-12-30,168613,"prize_3rd"
2023-12-30,202356,"prize_3rd"
2023-12-30,324753,"prize_3rd"
2023-12-30,347959,"prize_3rd"
2023-12-30,539834,"prize_3rd"
2023-12-30,917331,"prize_3rd"
2023-12-30,965361,"prize_3rd"
2023-12-30,999781,"prize_3rd"
2023-12-30,017093,"prize_4th"
2023-12-30,112716,"prize_4th"
2023-12-30,264505,"prize_4th"
2023-12-30,303103,"prize_4th"
2023-12-30,323314,"prize_4th"
2023-12-30,391016,"prize_4th"
2023-12-30,544533,"prize_4th"
2023-12-30,639890,"prize_4th"
2023-12-30,781132,"prize_4th"
2023-12-30,862230,"prize_4th"
2023-12-30,031586,"prize_4th"
2023-12-30,196276,"prize_4th"
2023-12-30,270324,"prize_4th"
2023-12-30,307357,"prize_4th"
2023-12-30,333302,"prize_4th"
2023-12-30,436978,"prize_4th"
2023-12-30,555224,"prize_4th"
2023-12-30,653552,"prize_4th"
2023-12-30,831473,"prize_4th"
2023-12-30,929098,"prize_4th"
2023-12-30,061387,"prize_4th"
2023-12-30,213908,"prize_4th"
2023-12-30,285584,"prize_4th"
2023-12-30,308103,"prize_4th"
2023-12-30,335395,"prize_4th"
2023-12-30,487351,"prize_4th"
2023-12-30,599501,"prize_4th"
2023-12-30,687929,"prize_4th"
2023-12-30,834659,"prize_4th"
2023-12-30,952741,"prize_4th"
2023-12-30,062770,"prize_4th"
2023-12-30,216574,"prize_4th"
2023-12-30,291080,"prize_4th"
2023-12-30,318481,"prize_4th"
2023-12-30,339754,"prize_4th"
2023-12-30,500526,"prize_4th"
2023-12-30,622585,"prize_4th"
2023-12-30,689101,"prize_4th"
2023-12-30,846933,"prize_4th"
2023-12-30,952872,"prize_4th"
2023-12-30,087425,"prize_4th"
2023-12-30,218826,"prize_4th"
2023-12-30,294950,"prize_4th"
2023-12-30,322271,"prize_4th"
2023-12-30,353244,"prize_4th"
2023-12-30,514153,"prize_4th"
2023-12-30,638360,"prize_4th"
2023-12-30,740199,"prize_4th"
2023-12-30,858164,"prize_4th"
2023-12-30,973614,"prize_4th"
2023-12-30,002987,"prize_5th"
2023-12-30,066303,"prize_5th"
2023-12-30,129847,"prize_5th"
2023-12-30,216238,"prize_5th"
2023-12-30,365009,"prize_5th"
2023-12-30,454976,"prize_5th"
2023-12-30,548605,"prize_5th"
2023-12-30,680872,"prize_5th"
2023-12-30,857282,"prize_5th"
2023-12-30,939294,"prize_5th"
2023-12-30,006418,"prize_5th"
2023-12-30,068280,"prize_5th"
2023-12-30,150028,"prize_5th"
2023-12-30,217586,"prize_5th"
2023-12-30,371548,"prize_5th"
2023-12-30,455558,"prize_5th"
2023-12-30,552463,"prize_5th"
2023-12-30,694526,"prize_5th"
2023-12-30,887270,"prize_5th"
2023-12-30,940187,"prize_5th"
2023-12-30,010160,"prize_5th"
2023-12-30,085953,"prize_5th"
2023-12-30,151247,"prize_5th"
2023-12-30,227367,"prize_5th"
2023-12-30,375285,"prize_5th"
2023-12-30,463329,"prize_5th"
2023-12-30,570402,"prize_5th"
2023-12-30,718011,"prize_5th"
2023-12-30,900077,"prize_5th"
2023-12-30,943945,"prize_5th"
2023-12-30,012060,"prize_5th"
2023-12-30,086608,"prize_5th"
2023-12-30,178923,"prize_5th"
2023-12-30,248471,"prize_5th"
2023-12-30,381221,"prize_5th"
2023-12-30,470513,"prize_5th"
2023-12-30,572947,"prize_5th"
2023-12-30,766184,"prize_5th"
2023-12-30,910138,"prize_5th"
2023-12-30,946096,"prize_5th"
2023-12-30,020270,"prize_5th"
2023-12-30,090084,"prize_5th"
2023-12-30,182147,"prize_5th"
2023-12-30,270595,"prize_5th"
2023-12-30,381644,"prize_5th"
2023-12-30,478440,"prize_5th"
2023-12-30,587456,"prize_5th"
2023-12-30,768814,"prize_5th"
2023-12-30,910562,"prize_5th"
2023-12-30,949493,"prize_5th"
2023-12-30,023257,"prize_5th"
2023-12-30,101839,"prize_5th"
2023-12-30,201844,"prize_5th"
2023-12-30,315908,"prize_5th"
2023-12-30,388050,"prize_5th"
2023-12-30,481143,"prize_5th"
2023-12-30,587873,"prize_5th"
2023-12-30,793216,"prize_5th"
2023-12-30,916807,"prize_5th"
2023-12-30,963586,"prize_5th"
2023-12-30,030189,"prize_5th"
2023-12-30,109018,"prize_5th"
2023-12-30,206981,"prize_5th"
2023-12-30,321021,"prize_5th"
2023-12-30,391331,"prize_5th"
2023-12-30,508235,"prize_5th"
2023-12-30,604020,"prize_5th"
2023-12-30,815537,"prize_5th"
2023-12-30,922937,"prize_5th"
2023-12-30,977007,"prize_5th"
2023-12-30,037190,"prize_5th"
2023-12-30,114828,"prize_5th"
2023-12-30,207878,"prize_5th"
2023-12-30,323109,"prize_5th"
2023-12-30,422045,"prize_5th"
2023-12-30,527162,"prize_5th"
2023-12-30,622745,"prize_5th"
2023-12-30,817142,"prize_5th"
2023-12-30,927622,"prize_5th"
2023-12-30,978679,"prize_5th"
2023-12-30,048395,"prize_5th"
2023-12-30,121142,"prize_5th"
2023-12-30,208776,"prize_5th"
2023-12-30,324430,"prize_5th"
2023-12-30,428073,"prize_5th"
2023-12-30,539471,"prize_5th"
2023-12-30,647640,"prize_5th"
2023-12-30,818211,"prize_5th"
2023-12-30,930152,"prize_5th"
2023-12-30,980376,"prize_5th"
2023-12-30,051040,"prize_5th"
2023-12-30,126498,"prize_5th"
2023-12-30,210659,"prize_5th"
2023-12-30,341258,"prize_5th"
2023-12-30,454119,"prize_5th"
2023-12-30,547674,"prize_5th"
2023-12-30,665273,"prize_5th"
2023-12-30,856211,"prize_5th"
2023-12-30,938439,"prize_5th"
2023-12-30,986235,"prize_5th"
2023-12-16,356757,"prize_1st"
2023-12-16,85,"prize_2digits"
2023-12-16,058,"prize_pre_3digit"
2023-12-16,410,"prize_pre_3digit"
2023-12-16,584,"prize_sub_3digits"
2023-12-16,964,"prize_sub_3digits"
2023-12-16,356756,"nearby_1st"
2023-12-16,356758,"nearby_1st"
2023-12-16,095941,"prize_2nd"
2023-12-16,173448,"prize_2nd"
2023-12-16,752506,"prize_2nd"
2023-12-16,830864,"prize_2nd"
2023-12-16,979994,"prize_2nd"
2023-12-16,005819,"prize_3rd"
2023-12-16,013187,"prize_3rd"
2023-12-16,081787,"prize_3rd"
2023-12-16,087303,"prize_3rd"
2023-12-16,353611,"prize_3rd"
2023-12-16,382822,"prize_3rd"
2023-12-16,543436,"prize_3rd"
2023-12-16,617861,"prize_3rd"
2023-12-16,630453,"prize_3rd"
2023-12-16,663106,"prize_3rd"
2023-12-16,011902,"prize_4th"
2023-12-16,071436,"prize_4th"
2023-12-16,235170,"prize_4th"
2023-12-16,320427,"prize_4th"
2023-12-16,435258,"prize_4th"
2023-12-16,545099,"prize_4th"
2023-12-16,640501,"prize_4th"
2023-12-16,744339,"prize_4th"
2023-12-16,846977,"prize_4th"
2023-12-16,937121,"prize_4th"
2023-12-16,041383,"prize_4th"
2023-12-16,153129,"prize_4th"
2023-12-16,252443,"prize_4th"
2023-12-16,324000,"prize_4th"
2023-12-16,444027,"prize_4th"
2023-12-16,561379,"prize_4th"
2023-12-16,646488,"prize_4th"
2023-12-16,792942,"prize_4th"
2023-12-16,860739,"prize_4th"
2023-12-16,937386,"prize_4th"
2023-12-16,047534,"prize_4th"
2023-12-16,166237,"prize_4th"
2023-12-16,277323,"prize_4th"
2023-12-16,333802,"prize_4th"
2023-12-16,478644,"prize_4th"
2023-12-16,609199,"prize_4th"
2023-12-16,656804,"prize_4th"
2023-12-16,806692,"prize_4th"
2023-12-16,870644,"prize_4th"
2023-12-16,938323,"prize_4th"
2023-12-16,050179,"prize_4th"
2023-12-16,187518,"prize_4th"
2023-12-16,280683,"prize_4th"
2023-12-16,386891,"prize_4th"
2023-12-16,482864,"prize_4th"
2023-12-16,627849,"prize_4th"
2023-12-16,660598,"prize_4th"
2023-12-16,811012,"prize_4th"
2023-12-16,905532,"prize_4th"
2023-12-16,955234,"prize_4th"
2023-12-16,060166,"prize_4th"
2023-12-16,188993,"prize_4th"
2023-12-16,307501,"prize_4th"
2023-12-16,420104,"prize_4th"
2023-12-16,515621,"prize_4th"
2023-12-16,639977,"prize_4th"
2023-12-16,661857,"prize_4th"
2023-12-16,841869,"prize_4th"
2023-12-16,923712,"prize_4th"
2023-12-16,966800,"prize_4th"
2023-12-16,002377,"prize_5th"
2023-12-16,133426,"prize_5th"
2023-12-16,217439,"prize_5th"
2023-12-16,336686,"prize_5th"
2023-12-16,385322,"prize_5th"
2023-12-16,491843,"prize_5th"
2023-12-16,614250,"prize_5th"
2023-12-16,714853,"prize_5th"
2023-12-16,828723,"prize_5th"
2023-12-16,900592,"prize_5th"
2023-12-16,030693,"prize_5th"
2023-12-16,144207,"prize_5th"
2023-12-16,224026,"prize_5th"
2023-12-16,337500,"prize_5th"
2023-12-16,406383,"prize_5th"
2023-12-16,502430,"prize_5th"
2023-12-16,619518,"prize_5th"
2023-12-16,748059,"prize_5th"
2023-12-16,832091,"prize_5th"
2023-12-16,908360,"prize_5th"
2023-12-16,051463,"prize_5th"
2023-12-16,159372,"prize_5th"
2023-12-16,225076,"prize_5th"
2023-12-16,344359,"prize_5th"
2023-12-16,420618,"prize_5th"
2023-12-16,522224,"prize_5th"
2023-12-16,630139,"prize_5th"
2023-12-16,764356,"prize_5th"
2023-12-16,834390,"prize_5th"
2023-12-16,926347,"prize_5th"
2023-12-16,062149,"prize_5th"
2023-12-16,161185,"prize_5th"
2023-12-16,225490,"prize_5th"
2023-12-16,347784,"prize_5th"
2023-12-16,423096,"prize_5th"
2023-12-16,530777,"prize_5th"
2023-12-16,631855,"prize_5th"
2023-12-16,788332,"prize_5th"
2023-12-16,840557,"prize_5th"
2023-12-16,927499,"prize_5th"
2023-12-16,064061,"prize_5th"
2023-12-16,162277,"prize_5th"
2023-12-16,235425,"prize_5th"
2023-12-16,361338,"prize_5th"
2023-12-16,433398,"prize_5th"
2023-12-16,550089,"prize_5th"
2023-12-16,646283,"prize_5th"
2023-12-16,792985,"prize_5th"
2023-12-16,854312,"prize_5th"
2023-12-16,939325,"prize_5th"
2023-12-16,082091,"prize_5th"
2023-12-16,178023,"prize_5th"
2023-12-16,249642,"prize_5th"
2023-12-16,364965,"prize_5th"
2023-12-16,445044,"prize_5th"
2023-12-16,565526,"prize_5th"
2023-12-16,648440,"prize_5th"
2023-12-16,798174,"prize_5th"
2023-12-16,859126,"prize_5th"
2023-12-16,945611,"prize_5th"
2023-12-16,083813,"prize_5th"
2023-12-16,181500,"prize_5th"
2023-12-16,270671,"prize_5th"
2023-12-16,365124,"prize_5th"
2023-12-16,455922,"prize_5th"
2023-12-16,578321,"prize_5th"
2023-12-16,676829,"prize_5th"
2023-12-16,800831,"prize_5th"
2023-12-16,863269,"prize_5th"
2023-12-16,948383,"prize_5th"
2023-12-16,086606,"prize_5th"
2023-12-16,184917,"prize_5th"
2023-12-16,282814,"prize_5th"
2023-12-16,368149,"prize_5th"
2023-12-16,465206,"prize_5th"
2023-12-16,580421,"prize_5th"
2023-12-16,683776,"prize_5th"
2023-12-16,808280,"prize_5th"
2023-12-16,865058,"prize_5th"
2023-12-16,951173,"prize_5th"
2023-12-16,102904,"prize_5th"
2023-12-16,198052,"prize_5th"
2023-12-16,307171,"prize_5th"
2023-12-16,373115,"prize_5th"
2023-12-16,468219,"prize_5th"
2023-12-16,605780,"prize_5th"
2023-12-16,711756,"prize_5th"
2023-12-16,811138,"prize_5th"
2023-12-16,878690,"prize_5th"
2023-12-16,964284,"prize_5th"
2023-12-16,104455,"prize_5th"
2023-12-16,211353,"prize_5th"
2023-12-16,319334,"prize_5th"
2023-12-16,373728,"prize_5th"
2023-12-16,479926,"prize_5th"
2023-12-16,609156,"prize_5th"
2023-12-16,713945,"prize_5th"
2023-12-16,823347,"prize_5th"
2023-12-16,898264,"prize_5th"
2023-12-16,983414,"prize_5th"
2023-12-01,251097,"prize_1st"
2023-12-01,91,"prize_2digits"
2023-12-01,055,"prize_pre_3digit"
2023-12-01,265,"prize_pre_3digit"
2023-12-01,092,"prize_sub_3digits"
2023-12-01,280,"prize_sub_3digits"
2023-12-01,251096,"nearby_1st"
2023-12-01,251098,"nearby_1st"
2023-12-01,054844,"prize_2nd"
2023-12-01,177516,"prize_2nd"
2023-12-01,230813,"prize_2nd"
2023-12-01,502601,"prize_2nd"
2023-12-01,916948,"prize_2nd"
2023-12-01,064634,"prize_3rd"
2023-12-01,282076,"prize_3rd"
2023-12-01,362010,"prize_3rd"
2023-12-01,460063,"prize_3rd"
2023-12-01,623688,"prize_3rd"
2023-12-01,626587,"prize_3rd"
2023-12-01,650826,"prize_3rd"
2023-12-01,730026,"prize_3rd"
2023-12-01,884036,"prize_3rd"
2023-12-01,951195,"prize_3rd"
2023-12-01,048096,"prize_4th"
2023-12-01,159848,"prize_4th"
2023-12-01,183744,"prize_4th"
2023-12-01,301230,"prize_4th"
2023-12-01,420991,"prize_4th"
2023-12-01,497807,"prize_4th"
2023-12-01,639997,"prize_4th"
2023-12-01,690449,"prize_4th"
2023-12-01,813090,"prize_4th"
2023-12-01,858396,"prize_4th"
2023-12-01,097899,"prize_4th"
2023-12-01,170223,"prize_4th"
2023-12-01,189015,"prize_4th"
2023-12-01,353802,"prize_4th"
2023-12-01,471062,"prize_4th"
2023-12-01,524455,"prize_4th"
2023-12-01,664910,"prize_4th"
2023-12-01,720670,"prize_4th"
2023-12-01,815630,"prize_4th"
2023-12-01,912372,"prize_4th"
2023-12-01,109316,"prize_4th"
2023-12-01,171765,"prize_4th"
2023-12-01,229653,"prize_4th"
2023-12-01,355447,"prize_4th"
2023-12-01,471372,"prize_4th"
2023-12-01,537979,"prize_4th"
2023-12-01,674528,"prize_4th"
2023-12-01,789540,"prize_4th"
2023-12-01,820388,"prize_4th"
2023-12-01,919126,"prize_4th"
2023-12-01,116902,"prize_4th"
2023-12-01,178707,"prize_4th"
2023-12-01,284659,"prize_4th"
2023-12-01,357606,"prize_4th"
2023-12-01,488843,"prize_4th"
2023-12-01,546160,"prize_4th"
2023-12-01,681802,"prize_4th"
2023-12-01,802465,"prize_4th"
2023-12-01,850877,"prize_4th"
2023-12-01,975525,"prize_4th"
2023-12-01,126322,"prize_4th"
2023-12-01,182904,"prize_4th"
2023-12-01,291632,"prize_4th"
2023-12-01,394924,"prize_4th"
2023-12-01,496443,"prize_4th"
2023-12-01,622332,"prize_4th"
2023-12-01,682002,"prize_4th"
2023-12-01,806519,"prize_4th"
2023-12-01,858164,"prize_4th"
2023-12-01,993959,"prize_4th"
2023-12-01,009597,"prize_5th"
2023-12-01,080052,"prize_5th"
2023-12-01,140857,"prize_5th"
2023-12-01,269835,"prize_5th"
2023-12-01,346683,"prize_5th"
2023-12-01,431640,"prize_5th"
2023-12-01,552168,"prize_5th"
2023-12-01,652652,"prize_5th"
2023-12-01,751807,"prize_5th"
2023-12-01,891565,"prize_5th"
2023-12-01,016990,"prize_5th"
2023-12-01,080824,"prize_5th"
2023-12-01,158652,"prize_5th"
2023-12-01,276873,"prize_5th"
2023-12-01,346730,"prize_5th"
2023-12-01,472466,"prize_5th"
2023-12-01,565123,"prize_5th"
2023-12-01,677531,"prize_5th"
2023-12-01,766711,"prize_5th"
2023-12-01,892314,"prize_5th"
2023-12-01,018046,"prize_5th"
2023-12-01,090794,"prize_5th"
2023-12-01,165124,"prize_5th"
2023-12-01,280197,"prize_5th"
2023-12-01,348670,"prize_5th"
2023-12-01,475538,"prize_5th"
2023-12-01,574790,"prize_5th"
2023-12-01,685378,"prize_5th"
2023-12-01,779411,"prize_5th"
2023-12-01,904126,"prize_5th"
2023-12-01,033750,"prize_5th"
2023-12-01,094405,"prize_5th"
2023-12-01,165625,"prize_5th"
2023-12-01,282123,"prize_5th"
2023-12-01,364216,"prize_5th"
2023-12-01,478453,"prize_5th"
2023-12-01,575935,"prize_5th"
